ID,Year_Birth,Education,Marital_Status,Income,Customer_For,Last_Purchase,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Childrens,Spent,Family_Size,Age,Frequency,Monetary,TotalKids,Campaign_Accept_Rate,Cluster
8159,1968,Graduate,Couple,51287,01/04/2014,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,3,11,0,2,182,4,57,11,182,2,0.0,4
1160,1970,Graduate,Couple,13260,23/08/2013,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,3,11,0,2,49,4,55,10,49,2,0.0,4
10242,1966,Postgrad,Couple,47472,16/09/2013,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,2,75,4,59,8,75,2,0.0,4
5253,1956,Postgrad,Couple,54603,09/07/2013,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,3,11,0,2,227,4,69,16,227,2,0.0,4
5966,1974,Postgrad,Couple,45207,10/11/2012,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,3,11,0,2,215,4,51,15,215,2,0.2,4
5081,1967,Undergrad,Couple,47821,20/10/2013,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2,47,4,58,5,47,2,0.0,4
5123,1951,Postgrad,Couple,27450,15/04/2013,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,3,11,0,0,143,2,74,7,143,0,0.0,1
5756,1983,Graduate,Couple,39453,03/04/2014,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,1,55,3,42,7,55,1,0.0,5
8036,1971,Undergrad,Couple,26850,18/04/2014,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,3,11,0,2,63,4,54,11,63,2,0.0,4
9058,1955,Graduate,Single,79800,23/09/2012,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,3,11,1,0,1867,1,70,22,1867,0,0.6,0
5057,1961,Postgrad,Couple,61794,14/09/2013,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,3,11,0,1,611,3,64,20,611,1,0.0,3
254,1955,Graduate,Couple,53863,17/05/2014,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,3,11,0,1,473,3,70,18,473,1,0.2,1
4179,1959,Graduate,Couple,24221,20/08/2013,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,3,11,0,0,55,2,66,6,55,0,0.0,1
3710,1984,Postgrad,Single,39684,12/10/2012,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,3,11,1,1,81,2,41,7,81,1,0.0,5
7627,1975,Postgrad,Couple,92163,12/12/2012,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,3,11,1,0,2086,2,50,21,2086,0,0.4,0
4501,1965,Postgrad,Single,69882,10/11/2013,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,3,11,0,0,1478,1,60,20,1478,0,0.0,2
6424,1977,Graduate,Couple,33178,30/01/2014,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,3,11,0,1,49,3,48,5,49,1,0.0,5
3075,1972,Postgrad,Couple,59973,11/09/2013,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,0,382,2,53,15,382,0,0.0,2
4992,1975,Postgrad,Couple,17459,19/09/2013,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,3,11,1,1,69,3,50,9,69,1,0.0,5
5252,1969,Graduate,Single,23910,26/10/2012,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,3,11,0,1,67,2,56,6,67,1,0.0,5
7444,1969,Postgrad,Couple,42169,19/10/2013,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2,30,4,56,6,30,2,0.0,4
6919,1978,Undergrad,Couple,26224,04/06/2013,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,3,11,0,1,63,3,47,9,63,1,0.0,5
3537,1981,Graduate,Couple,31089,17/08/2012,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,3,11,0,1,79,3,44,10,79,1,0.0,5
10277,1961,Graduate,Single,30081,21/02/2013,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,42,2,64,5,42,1,0.0,1
2453,1960,Graduate,Couple,62807,31/08/2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,1,819,3,65,23,819,1,0.0,3
7972,1955,Graduate,Single,72906,17/09/2013,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,0,1151,1,70,17,1151,0,0.0,2
895,1948,Postgrad,Couple,61467,09/12/2012,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,3,11,0,2,594,4,77,20,594,2,0.0,3
1177,1966,Postgrad,Couple,49618,26/01/2013,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,3,11,0,2,129,4,59,11,129,2,0.0,4
7141,1986,Postgrad,Single,21888,29/12/2012,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,1,213,2,39,12,213,1,0.0,5
8477,1956,Graduate,Single,26150,11/03/2013,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,3,28,4,69,5,28,3,0.0,4
2457,1975,Undergrad,Couple,30801,26/10/2012,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,3,11,0,1,45,3,50,6,45,1,0.0,5
988,1965,Graduate,Couple,81168,07/05/2014,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,0,1193,2,60,18,1193,0,0.2,2
7930,1969,Postgrad,Single,26877,19/08/2013,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,3,11,0,0,268,1,56,12,268,0,0.0,5
4587,1944,Postgrad,Single,45006,18/07/2013,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,3,11,0,0,266,1,81,12,266,0,0.0,1
6682,1973,Undergrad,Couple,18978,11/12/2012,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,37,3,52,5,37,1,0.0,5
10299,1969,Postgrad,Single,48240,09/11/2012,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1,0,882,1,56,25,882,0,0.0,3
3083,1974,Graduate,Couple,45837,26/07/2013,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,2,373,4,51,18,373,2,0.0,4
8953,1965,Postgrad,Single,35791,06/05/2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,3,35,4,60,6,35,3,0.0,4
1503,1976,Postgrad,Couple,162397,03/06/2013,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,3,11,0,2,107,4,49,1,107,2,0.0,2
8650,1978,Graduate,Single,54162,18/03/2013,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,3,11,0,2,42,3,47,5,42,2,0.0,4
10862,1960,Postgrad,Couple,30522,17/08/2012,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0,1,326,3,65,17,326,1,0.0,1
2782,1961,Postgrad,Couple,54456,11/07/2013,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,1,404,3,64,17,404,1,0.0,1
6941,1971,Graduate,Single,31632,14/07/2013,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0,0,95,1,54,6,95,0,0.0,5
10972,1949,Graduate,Single,72298,10/03/2014,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0,0,939,1,76,14,939,0,0.4,0
10708,1978,Undergrad,Single,36975,28/12/2013,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,33,2,47,5,33,1,0.0,5
6583,1955,Undergrad,Couple,72635,03/06/2013,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,0,981,2,70,21,981,0,0.2,2
3641,1976,Graduate,Couple,13624,20/01/2013,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,1,36,3,49,7,36,1,0.0,5
10156,1975,Graduate,Single,84196,03/06/2013,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,1,1237,2,50,20,1237,1,0.0,2
4299,1960,Graduate,Couple,70971,21/09/2012,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1,1,1825,3,65,34,1825,1,0.0,3
3469,1977,Postgrad,Single,34487,06/09/2012,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,2,103,3,48,9,103,2,0.0,4
5063,1977,Graduate,Single,28769,18/12/2012,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0,1,191,2,48,12,191,1,0.0,5
10727,1970,Postgrad,Couple,69084,19/11/2013,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,1,1586,3,55,25,1586,1,0.0,3
9624,1958,Postgrad,Couple,65488,13/06/2014,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,3,11,0,0,963,2,67,14,963,0,0.0,2
4376,1960,Undergrad,Single,32218,15/02/2014,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1,0,93,1,65,7,93,0,0.2,1
8923,1973,Graduate,Single,83917,18/04/2013,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1,0,1587,1,52,21,1587,0,0.0,2
8461,1962,Graduate,Single,46102,10/03/2014,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,3,16,4,63,4,16,3,0.0,4
6945,1952,Graduate,Single,84574,04/06/2013,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0,0,1375,1,73,32,1375,0,0.0,2
944,1962,Graduate,Couple,56181,08/01/2013,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0,1,393,3,63,14,393,1,0.0,1
1907,1950,Postgrad,Single,63120,28/09/2012,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,3,11,1,1,1477,2,75,26,1477,1,0.0,3
701,1971,Graduate,Couple,73691,06/11/2013,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,3,11,0,1,1179,3,54,18,1179,1,0.2,2
4149,1948,Postgrad,Couple,76140,13/05/2014,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,3,11,0,0,1348,2,77,21,1348,0,0.0,2
2131,1959,Postgrad,Single,62859,30/12/2012,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,3,11,0,1,1307,2,66,23,1307,1,0.0,3
2942,1964,Graduate,Single,45906,07/05/2013,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0,1,486,2,61,15,486,1,0.2,1
1173,1947,Postgrad,Couple,77632,10/03/2013,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,3,11,1,0,2252,2,78,13,2252,0,0.4,0
4381,1971,Postgrad,Couple,46463,18/08/2013,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0,2,235,4,54,17,235,2,0.0,4
4611,1970,Graduate,Couple,105471,21/01/2013,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,3,11,1,0,1724,2,55,30,1724,0,0.4,0
3376,1970,Postgrad,Single,55282,13/12/2013,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0,1,235,2,55,11,235,1,0.0,1
4679,1977,Postgrad,Couple,78710,23/05/2014,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,1,1092,3,48,28,1092,1,0.0,3
10928,1958,Graduate,Couple,66886,16/09/2013,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0,1,599,3,67,17,599,1,0.0,1
4248,1960,Postgrad,Single,98777,17/02/2014,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,0,2008,1,65,19,2008,0,0.2,2
6728,1985,Graduate,Couple,29103,27/08/2012,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0,1,48,3,40,6,48,1,0.0,5
6661,1974,Graduate,Couple,67445,12/08/2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,1,1174,3,51,32,1174,1,0.0,3
4725,1950,Postgrad,Couple,50616,13/04/2014,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,1,67,3,75,7,67,1,0.0,1
3277,1955,Graduate,Single,49431,03/08/2012,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,1,365,2,70,15,365,1,0.0,1
5555,1975,Graduate,Single,153924,07/02/2014,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,6,1,50,0,6,0,0.0,2
2564,1953,Graduate,Couple,61278,04/01/2014,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,1,165,3,72,10,165,1,0.0,1
3867,1947,Postgrad,Couple,73059,31/08/2013,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,1,1095,3,78,26,1095,1,0.0,3
6940,1966,Postgrad,Single,46734,21/10/2013,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,3,223,4,59,12,223,3,0.2,4
55,1963,Graduate,Couple,56253,07/12/2012,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,1,597,3,62,22,597,1,0.0,3
5084,1975,Graduate,Single,58330,25/12/2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,1,1064,2,50,24,1064,1,0.0,3
1777,1980,Undergrad,Couple,25965,07/09/2012,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,0,74,2,45,6,74,0,0.0,5
8162,1956,Postgrad,Couple,14661,01/01/2013,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,26,2,69,5,26,0,0.0,1
10826,1959,Graduate,Couple,18690,28/12/2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,0,60,2,66,5,60,0,0.0,5
8754,1974,Postgrad,Couple,45068,16/05/2013,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,20,3,51,4,20,1,0.0,5
1987,1987,Undergrad,Single,21063,25/09/2013,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,1,59,2,38,7,59,1,0.0,5
11007,1968,Postgrad,Couple,29187,09/05/2013,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,34,3,57,5,34,1,0.0,5
7426,1971,Undergrad,Couple,54690,07/11/2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,2,198,4,54,12,198,2,0.0,4
9153,1964,Postgrad,Couple,59304,29/07/2013,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,1,1048,3,61,28,1048,1,0.0,3
10379,1962,Postgrad,Single,59247,08/11/2013,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,2,574,3,63,21,574,2,0.0,3
9204,1970,Graduate,Single,66731,12/09/2012,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,1,1029,2,55,17,1029,1,0.0,3
3197,1980,Graduate,Couple,77353,16/12/2013,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,1,670,3,45,20,670,1,0.0,3
6961,1974,Graduate,Couple,26751,22/05/2014,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2,11,4,51,4,11,2,0.0,4
4673,1963,Postgrad,Couple,81300,30/10/2012,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,1,1241,3,62,21,1241,1,0.2,3
9937,1979,Graduate,Single,70337,02/01/2014,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,0,576,1,46,17,576,0,0.0,2
8779,1985,Undergrad,Couple,36145,16/06/2013,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,1,172,3,40,12,172,1,0.2,5
9596,1980,Postgrad,Single,65295,23/12/2013,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,0,664,1,45,20,664,0,0.0,2
2891,1963,Graduate,Single,68118,18/10/2013,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,1,928,2,62,23,928,1,0.0,3
4910,1967,Graduate,Single,68743,30/08/2012,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,0,2074,1,58,30,2074,0,0.0,3
75,1982,Undergrad,Couple,41039,25/07/2013,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0,0,467,2,43,15,467,0,0.0,5
10120,1955,Graduate,Couple,38946,24/10/2013,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,1,257,3,70,12,257,1,0.0,1
6327,1967,Graduate,Couple,65777,19/12/2013,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,0,1146,2,58,17,1146,0,0.0,2
10142,1976,Postgrad,Single,66476,07/03/2013,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,1,689,2,49,20,689,1,0.0,3
9826,1972,Postgrad,Single,86857,12/09/2012,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,0,2114,1,53,22,2114,0,0.0,2
1501,1982,Postgrad,Couple,160803,04/08/2012,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,3,11,0,0,1717,2,43,44,1717,0,0.0,2
10767,1989,Postgrad,Couple,77845,16/05/2014,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0,0,1346,2,36,21,1346,0,0.4,0
7279,1969,Postgrad,Couple,69476,30/09/2013,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0,0,1044,2,56,15,1044,0,0.0,2
7230,1960,Postgrad,Single,50611,04/10/2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1,1,493,2,65,22,493,1,0.2,3
143,1970,Graduate,Single,61209,25/08/2013,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,3,11,0,0,957,1,55,13,957,0,0.0,2
450,1958,Postgrad,Couple,42315,12/07/2013,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,3,11,0,1,270,3,67,12,270,1,0.0,1
9316,1952,Undergrad,Couple,13084,02/11/2013,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,29,2,73,5,29,0,0.0,1
6379,1949,Postgrad,Single,47570,29/05/2013,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,3,11,1,2,121,3,76,9,121,2,0.0,4
9239,1961,Postgrad,Couple,61923,26/07/2013,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,3,11,0,2,126,4,64,8,126,2,0.0,4
8315,1995,Graduate,Single,34824,26/03/2014,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,0,23,1,30,4,23,0,0.0,5
2868,1949,Postgrad,Single,26518,08/04/2013,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1,2,57,3,76,8,57,2,0.0,4
10888,1961,Graduate,Single,45938,03/11/2013,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,3,11,0,0,636,1,64,20,636,0,0.0,1
1277,1960,Graduate,Couple,78468,09/04/2014,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,3,11,0,0,1004,2,65,28,1004,0,0.2,2
9977,1973,Graduate,Single,78901,17/09/2013,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,3,11,0,1,734,2,52,20,734,1,0.0,3
10196,1978,Graduate,Couple,71427,12/03/2014,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,2,614,4,47,20,614,2,0.0,3
6384,1978,Graduate,Single,71022,11/02/2014,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0,1,1453,2,47,21,1453,1,0.2,3
8029,1988,Postgrad,Single,90247,29/04/2014,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1,0,1621,1,37,15,1621,0,0.6,0
968,1968,Postgrad,Single,41335,26/12/2013,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,1,187,2,57,12,187,1,0.0,5
4472,1970,Postgrad,Single,35682,27/06/2014,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0,1,57,2,55,6,57,1,0.0,1
6991,1951,Graduate,Single,43185,10/04/2013,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0,1,637,2,74,20,637,1,0.0,1
3336,1948,Postgrad,Couple,66375,21/11/2013,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0,1,948,3,77,14,948,1,0.2,1
1940,1986,Graduate,Couple,25252,12/07/2013,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,18,3,39,4,18,1,0.0,5
1272,1965,Postgrad,Single,55250,21/10/2012,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,3,11,0,1,903,2,60,26,903,1,0.0,3
1388,1975,Graduate,Single,33249,20/02/2013,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,1,112,2,50,8,112,1,0.0,5
1044,1953,Graduate,Couple,58398,14/05/2013,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,0,596,2,72,20,596,0,0.0,1
6969,1982,Graduate,Couple,50272,07/08/2013,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0,1,233,3,43,13,233,1,0.0,5
10479,1975,Postgrad,Couple,76618,07/12/2012,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,0,1511,2,50,11,1511,0,0.0,2
3619,1960,Undergrad,Single,87305,23/09/2012,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1,0,1152,1,65,17,1152,0,0.2,2
1715,1978,Graduate,Couple,25851,11/02/2013,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,1,48,3,47,7,48,1,0.0,5
10159,1970,Graduate,Single,58710,31/03/2013,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0,1,1185,2,55,31,1185,1,0.0,3
1463,1958,Graduate,Single,45160,29/03/2014,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2,21,3,67,4,21,2,0.0,4
5114,1965,Postgrad,Couple,74806,19/12/2012,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0,1,965,3,60,16,965,1,0.0,3
4990,1954,Graduate,Couple,59111,02/05/2013,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,0,869,2,71,21,869,0,0.0,3
4329,1984,Postgrad,Couple,18988,23/05/2014,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,1,16,3,41,6,16,1,0.0,5
10936,1965,Graduate,Couple,72190,13/02/2013,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,0,1947,2,60,16,1947,0,0.0,2
4692,1976,Graduate,Couple,7500,01/08/2012,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,1,71,3,49,12,71,1,0.2,5
6086,1955,Graduate,Couple,80395,23/11/2013,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,0,1380,2,70,24,1380,0,0.2,2
437,1976,Postgrad,Single,75012,25/01/2014,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,0,1027,1,49,23,1027,0,0.0,2
11171,1965,Postgrad,Couple,56962,11/10/2013,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,3,411,5,60,21,411,3,0.0,4
11101,1991,Graduate,Couple,89891,15/04/2013,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0,0,836,2,34,26,836,0,0.2,2
5329,1949,Postgrad,Single,35946,27/09/2013,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,2,11,3,76,4,11,2,0.0,4
610,1953,Postgrad,Couple,53593,07/08/2012,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0,2,480,4,72,23,480,2,0.0,3
5956,1948,Postgrad,Single,45072,16/10/2013,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,3,284,4,77,16,284,3,0.0,4
10430,1973,Graduate,Single,89694,09/10/2013,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,2,1472,3,52,14,1472,2,0.6,0
7875,1949,Graduate,Couple,72025,29/04/2014,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,0,1677,2,76,26,1677,0,0.6,0
7072,1973,Graduate,Couple,67432,29/03/2013,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,1,1335,3,52,19,1335,1,0.0,3
6255,1952,Postgrad,Couple,70545,03/06/2014,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,1,334,3,73,13,334,1,0.0,1
6516,1989,Undergrad,Couple,17487,18/03/2013,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,1,18,3,36,4,18,1,0.0,5
5564,1969,Graduate,Couple,62882,09/08/2012,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0,1,1338,3,56,20,1338,1,0.0,3
5682,1953,Postgrad,Single,64108,23/03/2013,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,1,1099,2,72,30,1099,1,0.0,3
7458,1956,Postgrad,Couple,34941,06/03/2013,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0,2,97,4,69,8,97,2,0.0,4
5237,1950,Postgrad,Single,48767,01/01/2014,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,3,63,4,75,9,63,3,0.0,4
7761,1978,Undergrad,Couple,38702,01/08/2013,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,1,109,3,47,9,109,1,0.0,5
